Date,NVDA,Nasdaq,AMD,META,GOOGL,TSLA,GOOG,MSFT,AMZN,AAPL,INTC,AVGO
2023-02-09,22.320762634277344,11789.580078125,83.20999908447266,177.24295043945312,94.66682434082031,207.32000732421875,95.11822509765625,259.8827209472656,98.23999786376953,149.29995727539062,27.065242767333984,57.828224182128906
2023-02-10,21.249544143676758,11718.1201171875,81.4800033569336,173.48728942871094,94.2284164428711,196.88999938964844,94.52037811279297,259.3700866699219,97.61000061035156,149.6666717529297,27.133563995361328,57.23393630981445
2023-02-13,21.77216339111328,11891.7900390625,83.12999725341797,178.74720764160156,94.26827239990234,194.63999938964844,94.65988159179688,267.47357177734375,99.54000091552734,152.48143005371094,27.865583419799805,57.993194580078125
2023-02-14,22.954303741455078,11960.150390625,85.94999694824219,178.7969970703125,94.33802032470703,209.25,94.61005401611328,268.31146240234375,99.69999694824219,151.83718872070312,27.95342445373535,58.10799789428711
2023-02-15,22.747453689575195,12070.58984375,85.18000030517578,176.48582458496094,96.58985900878906,214.24000549316406,96.75235748291016,266.1669006347656,101.16000366210938,153.94825744628906,28.15839195251465,58.62704086303711
2023-02-16,21.98600959777832,11855.830078125,80.08000183105469,171.78379821777344,95.1650161743164,202.0399932861328,95.43708038330078,259.0808410644531,98.1500015258789,152.34268188476562,27.523977279663086,57.93724060058594
2023-02-17,21.372453689575195,11787.26953125,78.5,172.22213745117188,94.00920867919922,208.30999755859375,94.2513427734375,255.03871154785156,97.19999694824219,151.19297790527344,26.948118209838867,57.459686279296875
2023-02-21,20.63998794555664,11492.2998046875,76.7699966430664,171.4251708984375,91.45845794677734,197.3699951171875,91.72045135498047,249.7118377685547,94.58000183105469,147.15919494628906,25.435274124145508,56.104209899902344
2023-02-22,20.73891258239746,11507.0703125,76.61000061035156,170.4688262939453,91.31896209716797,200.86000061035156,91.47134399414062,248.56541442871094,95.79000091552734,147.5853729248047,24.85941505432129,55.58613586425781
2023-02-23,23.64679718017578,11590.400390625,79.75,171.38531494140625,90.56170654296875,202.07000732421875,90.74394226074219,251.7872314453125,95.81999969482422,148.07101440429688,24.996061325073242,56.32224655151367
2023-02-24,23.269075393676758,11394.9404296875,78.08999633789062,169.74160766601562,88.80806732177734,196.8800048828125,89.03010559082031,246.30221557617188,93.5,145.4049530029297,24.537330627441406,55.73857116699219
2023-02-27,23.483917236328125,11466.98046875,78.7699966430664,168.89483642578125,89.54539489746094,207.6300048828125,89.77742004394531,247.23123168945312,93.76000213623047,146.60415649414062,24.303081512451172,56.48143005371094
2023-02-28,23.199127197265625,11455.5400390625,78.58000183105469,174.27427673339844,89.73470306396484,205.7100067138672,89.9767074584961,246.49989318847656,94.2300033569336,146.09872436523438,24.332365036010742,57.33427429199219
2023-03-01,22.681503295898438,11379.48046875,78.29000091552734,172.7600555419922,90.03362274169922,202.77000427246094,90.18595123291016,243.3867645263672,92.16999816894531,144.0173797607422,24.722774505615234,57.26480484008789
2023-03-02,23.29705238342285,11462.98046875,80.44000244140625,173.8658447265625,91.66769409179688,190.89999389648438,91.97950744628906,248.1701202392578,92.12999725341797,144.61207580566406,25.571918487548828,57.75490188598633
2023-03-03,23.87263298034668,11689.009765625,81.5199966430664,184.5450439453125,93.31173706054688,197.7899932861328,93.68338012695312,252.30116271972656,94.9000015258789,149.68649291992188,25.767122268676758,61.04567337036133
2023-03-06,23.536880493164062,11675.740234375,81.16000366210938,184.19639587402344,94.78638458251953,193.80999755859375,95.23780059814453,253.86264038085938,93.75,152.46160888671875,25.36695098876953,61.06111145019531
2023-03-07,23.275026321411133,11530.330078125,82.11000061035156,183.807861328125,93.52098083496094,187.7100067138672,93.83284759521484,251.1745147705078,93.55000305175781,150.25143432617188,24.917978286743164,60.311500549316406
2023-03-08,24.167530059814453,11576.0,85.37000274658203,184.26611328125,93.9095687866211,182.0,94.31114196777344,250.72976684570312,93.91999816894531,151.51014709472656,25.357192993164062,60.997440338134766
2023-03-09,23.42294692993164,11338.349609375,84.02999877929688,180.9986114501953,91.98653411865234,172.9199981689453,92.32826232910156,249.36595153808594,92.25,149.2504119873047,25.806163787841797,60.057769775390625
2023-03-10,22.952205657958984,11138.8896484375,82.66999816894531,178.826904296875,90.30264282226562,173.44000244140625,90.68415832519531,245.6796112060547,90.7300033569336,147.1790313720703,26.56746482849121,59.31586837768555
2023-03-13,22.953203201293945,11188.83984375,82.01000213623047,180.2115936279297,90.78091430664062,174.47999572753906,91.33184814453125,250.94720458984375,92.43000030517578,149.13150024414062,26.303937911987305,59.47409439086914
2023-03-14,24.049592971801758,11428.150390625,87.44999694824219,193.28167724609375,93.63058471679688,183.25999450683594,93.91255950927734,257.7367858886719,94.87999725341797,151.2326202392578,27.338529586791992,61.01673126220703
2023-03-15,24.214502334594727,11434.0498046875,89.68000030517578,196.9974822998047,95.76284790039062,180.4499969482422,96.20433044433594,262.33233642578125,96.19999694824219,151.6290740966797,27.728940963745117,60.397361755371094
2023-03-16,25.526771545410156,11717.2802734375,96.5999984741211,204.150146484375,99.9576416015625,184.1300048828125,100.70814514160156,272.9664306640625,100.04000091552734,154.46365356445312,29.45650863647461,61.406490325927734
2023-03-17,25.710668563842773,11630.509765625,97.83999633789062,194.86563110351562,101.25294494628906,180.1300048828125,102.0931625366211,276.15850830078125,98.94999694824219,153.62118530273438,29.095378875732422,60.87298583984375
2023-03-20,25.885570526123047,11675.5400390625,96.80999755859375,197.0572509765625,100.8543930053711,183.25,101.5650634765625,269.0428771972656,97.70999908447266,155.99984741210938,28.46095848083496,62.10208511352539
2023-03-21,26.184404373168945,11860.1103515625,95.93000030517578,201.39071655273438,104.54103088378906,197.5800018310547,105.4610595703125,270.57464599609375,100.61000061035156,157.8631134033203,27.777738571166992,61.87275314331055
2023-03-22,26.45325469970703,11669.9599609375,97.58000183105469,199.0496368408203,102.99662780761719,191.14999389648438,103.84686279296875,269.1021728515625,98.69999694824219,156.42601013183594,27.455650329589844,61.30625534057617
2023-03-23,27.175851821899414,11787.400390625,100.27999877929688,203.5026397705078,105.21857452392578,192.22000122070312,105.87957000732422,274.4093017578125,98.70999908447266,157.51625061035156,28.33407974243164,62.11373519897461
2023-03-24,26.764083862304688,11823.9599609375,97.94999694824219,205.22604370117188,105.05915832519531,190.41000366210938,105.68028259277344,277.2851867675781,98.12999725341797,158.82449340820312,28.65616798400879,61.816402435302734
2023-03-27,26.516220092773438,11768.83984375,96.61000061035156,202.068115234375,102.08992004394531,191.80999755859375,102.6910171508789,273.1442565917969,98.04000091552734,156.8720245361328,28.48048210144043,60.90980529785156
2023-03-28,26.395288467407227,11716.080078125,94.55999755859375,199.9163360595703,100.66508483886719,189.19000244140625,100.99710845947266,272.0076904296875,97.23999786376953,156.2476043701172,28.587844848632812,60.70186233520508
2023-03-29,26.96896743774414,11926.240234375,96.08999633789062,204.56857299804688,101.0237808227539,193.8800048828125,101.5351791381836,277.22589111328125,100.25,159.33985900878906,30.764385223388672,60.779598236083984
2023-03-30,27.367746353149414,12013.4697265625,97.87999725341797,207.04908752441406,100.52558898925781,195.27999877929688,100.9572525024414,280.7244567871094,102.0,160.9157257080078,31.320720672607422,61.581241607666016
2023-03-31,27.76152801513672,12221.91015625,98.01000213623047,211.13348388671875,103.35533142089844,207.4600067138672,103.62765502929688,284.9246520996094,103.29000091552734,163.43313598632812,31.88681411743164,62.338191986083984
2023-04-03,27.949420928955078,12189.4501953125,96.55999755859375,212.25918579101562,103.9830551147461,194.77000427246094,104.53440856933594,283.86724853515625,102.41000366210938,164.69180297851562,32.10154342651367,62.42857360839844
2023-04-04,27.437705993652344,12126.330078125,95.87000274658203,213.90289306640625,104.34175872802734,192.5800018310547,104.74365234375,283.8177795410156,103.94999694824219,164.15664672851562,32.30649948120117,61.6453857421875
2023-04-05,26.866024017333984,11996.8603515625,92.55999755859375,210.67523193359375,104.0926513671875,185.52000427246094,104.57425689697266,281.01104736328125,101.0999984741211,162.3032684326172,32.04298782348633,61.120662689208984
2023-04-06,27.021940231323242,12087.9599609375,92.47000122070312,215.2776641845703,108.02838134765625,185.05999755859375,108.51011657714844,288.1860656738281,102.05999755859375,163.1952667236328,32.023460388183594,60.50169372558594
2023-04-10,27.563634872436523,12084.3603515625,95.4800033569336,213.9327850341797,106.0555419921875,184.50999450683594,106.56709289550781,286.0019836425781,102.16999816894531,160.58865356445312,31.74041175842285,60.96324157714844
2023-04-11,27.153865814208984,12031.8798828125,94.02999877929688,213.03622436523438,104.96947479248047,186.7899932861328,105.74007415771484,279.51873779296875,99.91999816894531,159.36959838867188,31.574487686157227,60.39772415161133
2023-04-12,26.480239868164062,11929.33984375,92.33000183105469,213.18563842773438,104.26204681396484,180.5399932861328,104.84329223632812,280.1709899902344,97.83000183105469,158.67581176757812,31.252399444580078,59.92450714111328
2023-04-13,26.44825553894043,12166.26953125,92.08999633789062,219.51148986816406,107.0419692993164,185.89999389648438,107.80265808105469,286.4466552734375,102.4000015258789,164.08724975585938,31.35976219177246,60.65716552734375
2023-04-14,26.74309539794922,12123.4697265625,91.75,220.64715576171875,108.47676849365234,185.0,109.06810760498047,282.7900085449219,102.51000213623047,163.74037170410156,31.125516891479492,60.20046615600586
2023-04-17,26.986957550048828,12157.7197265625,89.87000274658203,218.0271453857422,105.58724212646484,187.0399932861328,106.03898620605469,285.4188537597656,102.73999786376953,163.76016235351562,31.369522094726562,60.9603385925293
2023-04-18,27.651588439941406,12153.41015625,89.77999877929688,217.0608367919922,104.12255096435547,184.30999755859375,104.74365234375,284.99383544921875,102.30000305175781,164.98916625976562,31.06695556640625,61.44229507446289
2023-04-19,27.915437698364258,12157.23046875,89.94000244140625,214.87918090820312,103.80370330810547,180.58999633789062,104.64399719238281,285.0729675292969,104.30000305175781,166.13885498046875,30.40325355529785,61.65412521362305
2023-04-20,27.08890151977539,12059.5595703125,90.11000061035156,212.25918579101562,104.9096908569336,162.99000549316406,105.52085876464844,282.7603454589844,103.80999755859375,165.1675567626953,30.120208740234375,61.510318756103516
2023-04-21,27.10388946533203,12072.4599609375,88.43000030517578,212.07986450195312,105.02926635742188,165.0800018310547,105.53082275390625,282.4144592285156,106.95999908447266,163.55206298828125,29.573631286621094,61.4986572265625
2023-04-24,27.026933670043945,12037.2001953125,87.56999969482422,211.980224609375,105.58724212646484,162.5500030517578,106.39769744873047,278.47113037109375,106.20999908447266,163.8592987060547,28.948972702026367,61.65801239013672
2023-04-25,26.22637939453125,11799.16015625,83.80000305175781,206.76019287109375,103.47489166259766,160.6699981689453,104.23546600341797,272.19549560546875,102.56999969482422,162.3131866455078,28.187673568725586,60.44144821166992
2023-04-26,26.94097900390625,11854.349609375,85.94000244140625,208.60316467285156,103.33539581298828,153.75,104.07604217529297,291.91192626953125,104.9800033569336,162.3032684326172,28.353595733642578,59.87495040893555
2023-04-27,27.210832595825195,12142.240234375,87.44000244140625,237.6521759033203,107.20138549804688,160.19000244140625,107.98201751708984,301.26116943359375,109.81999969482422,166.91189575195312,29.144180297851562,60.090667724609375
2023-04-28,27.73354148864746,12226.580078125,89.37000274658203,239.40548706054688,106.95228576660156,164.30999755859375,107.83255004882812,303.6627197265625,105.44999694824219,168.17059326171875,30.315412521362305,60.87677001953125
2023-05-01,28.893892288208008,12212.599609375,89.69000244140625,242.2545928955078,106.81278991699219,161.8300018310547,107.32437133789062,301.9826354980469,102.05000305175781,168.08140563964844,29.573631286621094,61.98936080932617
2023-05-02,28.194284439086914,12080.509765625,89.91000366210938,238.32958984375,104.93958282470703,160.30999755859375,105.60057830810547,301.83441162109375,103.62999725341797,167.04074096679688,29.056337356567383,59.50084686279297
2023-05-03,27.786514282226562,12025.330078125,81.62000274658203,236.1280059814453,105.02926635742188,160.61000061035156,105.74007415771484,300.8362121582031,103.6500015258789,165.96043395996094,29.915241241455078,59.58441925048828
2023-05-04,27.546646118164062,11966.400390625,86.61000061035156,232.63134765625,104.31185913085938,161.1999969482422,104.83332061767578,301.83441162109375,104.0,164.31521606445312,30.61595916748047,59.28901290893555
2023-05-05,28.66402244567871,12235.41015625,89.83999633789062,231.8941650390625,105.18868255615234,170.05999755859375,105.83472442626953,307.0130310058594,105.66000366210938,172.0260009765625,30.370952606201172,61.228519439697266
2023-05-08,29.134756088256836,12256.919921875,95.04000091552734,232.38233947753906,107.3807373046875,171.7899932861328,107.85247039794922,305.03643798828125,105.83000183105469,171.95660400390625,30.15534782409668,61.125518798828125
2023-05-09,28.555082321166992,12179.5498046875,95.05999755859375,232.48191833496094,106.9622573852539,169.14999389648438,107.55355834960938,303.40576171875,106.62000274658203,170.2420196533203,29.49873161315918,60.10038757324219
2023-05-10,28.868907928466797,12306.4404296875,97.0199966430664,232.1930389404297,111.34635925292969,168.5399932861328,111.87801361083984,308.653564453125,110.19000244140625,172.01609802246094,29.371328353881836,60.85441589355469
2023-05-11,28.562076568603516,12328.509765625,97.0999984741211,234.89273071289062,116.1489486694336,172.0800018310547,116.4814682006836,306.4793395996094,112.18000030517578,172.2044219970703,28.28350067138672,60.990455627441406
2023-05-12,28.32421112060547,12284.740234375,95.26000213623047,232.92025756835938,117.08555603027344,167.97999572753906,117.49781799316406,305.35272216796875,110.26000213623047,171.271484375,28.3717041015625,61.32860565185547
2023-05-15,28.936866760253906,12365.2099609375,97.4000015258789,237.9510498046875,116.08917236328125,166.35000610351562,116.541259765625,305.83697509765625,111.19999694824219,170.77523803710938,29.204723358154297,62.169124603271484
2023-05-16,29.196725845336914,12343.0498046875,101.4800033569336,237.91119384765625,119.07833862304688,166.52000427246094,119.66004943847656,308.0903015136719,113.4000015258789,170.77523803710938,28.636310577392578,62.32847595214844
2023-05-17,30.16118621826172,12500.5703125,103.75,241.56723022460938,120.40352630615234,173.86000061035156,121.04507446289062,311.002197265625,115.5,171.39056396484375,28.293302536010742,63.886112213134766
2023-05-18,31.660350799560547,12688.83984375,107.93000030517578,245.91064453125,122.38633728027344,176.88999938964844,123.0777587890625,315.4790344238281,118.1500015258789,173.73281860351562,29.087121963500977,65.87127685546875
2023-05-19,31.24658203125,12657.900390625,105.81999969482422,244.7052459716797,122.31659698486328,180.13999938964844,122.8087387084961,315.30072021484375,116.25,173.84197998046875,29.332128524780273,66.2939682006836
2023-05-22,31.158634185791016,12720.7802734375,108.0,247.3750457763672,124.59832763671875,188.8699951171875,125.41935729980469,318.1136779785156,115.01000213623047,172.88919067382812,29.675134658813477,65.91695404052734
2023-05-23,30.6709041595459,12560.25,108.12000274658203,245.80105590820312,122.11731719970703,185.77000427246094,122.84860229492188,312.25018310546875,114.98999786376953,170.26907348632812,28.920516967773438,66.70694732666016
2023-05-24,30.520984649658203,12484.16015625,108.2699966430664,248.2616729736328,120.46331024169922,182.89999389648438,121.20449829101562,310.8536376953125,116.75,170.54696655273438,28.420705795288086,66.02967071533203
2023-05-25,37.958839416503906,12698.08984375,120.3499984741211,251.72842407226562,123.03399658203125,184.47000122070312,123.90480041503906,322.80841064453125,115.0,171.6883087158203,26.852664947509766,70.81721496582031
2023-05-26,38.92430114746094,12975.6904296875,127.02999877929688,261.0428161621094,124.159912109375,193.1699981689453,124.9809341430664,329.7118835449219,120.11000061035156,174.1099395751953,28.420705795288086,78.97266387939453
2023-05-30,40.088653564453125,13017.4296875,125.2699966430664,261.5210266113281,123.22329711914062,201.16000366210938,124.19376373291016,328.0478820800781,121.66000366210938,175.96585083007812,29.390928268432617,78.06025695800781
2023-05-31,37.81291961669922,12935.2900390625,118.20999908447266,263.712646484375,122.42619323730469,203.92999267578125,122.92831420898438,325.25482177734375,120.58000183105469,175.91627502441406,30.81196403503418,78.5091552734375
2023-06-01,39.74784469604492,13100.98046875,119.47000122070312,271.5726013183594,123.27312469482422,207.52000427246094,123.92472839355469,329.40478515625,122.7699966430664,178.73487854003906,30.508155822753906,76.75914001464844
2023-06-02,39.30509567260742,13240.76953125,117.86000061035156,271.5726013183594,124.21968841552734,213.97000122070312,124.78164672851562,332.1978759765625,124.25,179.58840942382812,30.684560775756836,78.9017333984375
2023-06-05,39.1491813659668,13229.4296875,117.93000030517578,270.3572692871094,125.55486297607422,217.61000061035156,126.17662811279297,332.73272705078125,125.30000305175781,178.2287139892578,29.263526916503906,77.95919036865234
2023-06-06,38.63246536254883,13276.419921875,124.2300033569336,270.0882568359375,126.85015869140625,221.30999755859375,127.45205688476562,330.49432373046875,126.61000061035156,177.8615264892578,30.341550827026367,76.76399993896484
2023-06-07,37.45799255371094,13104.900390625,117.83000183105469,262.596923828125,122.05753326416016,224.57000732421875,122.4998550415039,320.29266357421875,121.2300033569336,176.48196411132812,30.655162811279297,77.01956176757812
2023-06-08,38.492530822753906,13238.51953125,121.05000305175781,263.5731506347656,121.69883728027344,234.86000061035156,122.2308120727539,322.1546936035156,124.25,179.21127319335938,31.184371948242188,78.14380645751953
2023-06-09,38.75240707397461,13259.1396484375,124.91999816894531,263.9417724609375,121.78850555419922,244.39999389648438,122.43009948730469,323.67010498046875,123.43000030517578,179.5983428955078,30.713960647583008,78.18461608886719
2023-06-12,39.464088439941406,13461.919921875,129.19000244140625,270.0185241699219,123.19341278076172,249.8300018310547,123.90480041503906,328.6817932128906,126.56999969482422,182.40704345703125,32.409400939941406,83.1150131225586
2023-06-13,41.00339126586914,13573.3203125,124.52999877929688,270.28753662109375,123.38272857666016,258.7099914550781,123.98451232910156,331.0984802246094,126.66000366210938,181.93064880371094,33.23262405395508,82.70301055908203
2023-06-14,42.97749328613281,13626.48046875,127.33000183105469,272.3097839355469,123.22329711914062,256.7900085449219,123.93468475341797,334.1193542480469,126.41999816894531,182.5658416748047,34.869266510009766,86.1097640991211
2023-06-15,42.63365173339844,13782.8203125,124.23999786376953,280.75750732421875,124.63817596435547,255.89999389648438,125.33963775634766,344.77667236328125,127.11000061035156,184.61033630371094,35.104469299316406,85.84255981445312
2023-06-16,42.672630310058594,13689.5703125,120.08000183105469,279.9306945800781,123.08380126953125,260.5400085449219,123.61582946777344,339.0617370605469,125.48999786376953,183.52854919433594,35.64348220825195,84.35391998291016
2023-06-20,43.78812026977539,13667.2900390625,118.93000030517578,283.24798583984375,122.65536499023438,274.45001220703125,123.40658569335938,334.82257080078125,125.77999877929688,183.61785888671875,34.300846099853516,84.34615325927734
2023-06-21,43.02547073364258,13502.2001953125,112.11000061035156,280.5682678222656,120.11457824707031,259.4599914550781,120.82586669921875,330.3754577636719,124.83000183105469,182.57577514648438,32.2427978515625,82.80561828613281
2023-06-22,43.0054817199707,13630.6103515625,110.69999694824219,283.7959289550781,122.7051773071289,264.6099853515625,123.426513671875,336.4667053222656,130.14999389648438,185.59288024902344,32.05659484863281,82.29470825195312
2023-06-23,42.189849853515625,13492.51953125,110.01000213623047,287.6312561035156,121.89810943603516,256.6000061035156,122.57955932617188,331.8215026855469,129.3300018310547,185.27528381347656,32.34080123901367,80.31360626220703
2023-06-26,40.61356735229492,13335.7802734375,107.51000213623047,277.41033935546875,117.91255187988281,241.0500030517578,118.66362762451172,325.46282958984375,127.33000183105469,183.8759002685547,32.674007415771484,80.26280975341797
2023-06-27,41.856998443603516,13555.669921875,110.38999938964844,285.9576721191406,117.90259552001953,250.2100067138672,118.58391571044922,331.37579345703125,129.17999267578125,186.6448974609375,33.418827056884766,82.87789154052734
2023-06-28,41.09834671020508,13591.75,110.16999816894531,284.2043762207031,119.74591064453125,256.239990234375,120.6465072631836,332.64361572265625,129.0399932861328,187.82594299316406,32.899410247802734,82.83296966552734
2023-06-29,40.8034782409668,13591.330078125,111.23999786376953,280.4586486816406,118.66980743408203,257.5,119.5803451538086,331.8511962890625,127.9000015258789,188.16339111328125,32.252601623535156,84.26214599609375
2023-06-30,42.282806396484375,13787.919921875,113.91000366210938,285.887939453125,119.26764678955078,261.7699890136719,120.53690338134766,337.288818359375,130.36000061035156,192.5104522705078,32.772010803222656,84.73688507080078
2023-07-03,42.39375686645508,13816.76953125,115.81999969482422,284.93157958984375,119.46692657470703,279.82000732421875,120.12836456298828,334.76318359375,130.22000122070312,191.01181030273438,32.94841766357422,85.61705017089844
2023-07-05,42.29780578613281,13791.650390625,113.94999694824219,293.24981689453125,121.31024169921875,282.4800109863281,122.19095611572266,334.9216003417969,130.3800048828125,189.8903045654297,31.8605899810791,84.1927719116211
2023-07-06,42.083900451660156,13679.0400390625,113.4800033569336,290.8788757324219,119.67616271972656,276.5400085449219,120.4970474243164,338.0118408203125,128.36000061035156,190.36668395996094,31.331375122070312,82.83882904052734
2023-07-07,42.48371124267578,13660.7197265625,113.16999816894531,289.4244079589844,119.04844665527344,274.42999267578125,119.7098617553711,334.00048828125,129.77999877929688,189.2451934814453,31.213775634765625,82.71672058105469
2023-07-10,42.16086196899414,13685.48046875,113.58000183105469,292.9808349609375,116.02938079833984,269.6099853515625,116.45158386230469,328.6619567871094,127.12999725341797,187.1907958984375,32.085994720458984,85.74308013916016
2023-07-11,42.38576126098633,13760.7001953125,111.31999969482422,297.1548767089844,116.71688842773438,269.7900085449219,117.28856658935547,329.2958679199219,128.77999877929688,186.66477966308594,32.634803771972656,86.16508483886719
2023-07-12,43.882080078125,13918.9599609375,114.58000183105469,308.162841796875,118.50042724609375,271.989990234375,119.19174194335938,333.9806823730469,130.8000030517578,188.342041015625,33.30122756958008,86.93682098388672
2023-07-13,45.956138610839844,14138.5703125,115.91999816894531,312.21734619140625,124.09016418457031,277.8999938964844,124.3830795288086,339.3885803222656,134.3000030517578,189.1062469482422,33.19342041015625,86.97686767578125
2023-07-14,45.44837188720703,14113.7001953125,115.94000244140625,307.69464111328125,124.96697998046875,281.3800048828125,125.24996185302734,341.9439392089844,134.67999267578125,189.255126953125,32.48780822753906,86.80298614501953
2023-07-17,46.43992233276367,14244.9501953125,118.31999969482422,309.4379577636719,124.19976806640625,290.3800048828125,124.61225128173828,342.42926025390625,133.55999755859375,192.53028869628906,33.683433532714844,88.92963409423828
2023-07-18,47.47244644165039,14353.6396484375,117.93000030517578,310.8625183105469,123.31298065185547,293.3399963378906,123.6357650756836,356.0578918457031,132.8300018310547,192.27224731445312,33.81083679199219,88.25364685058594
2023-07-19,47.055641174316406,14358.01953125,116.43000030517578,314.8074645996094,121.58922576904297,291.260009765625,122.34040832519531,351.6899719238281,135.36000061035156,193.63194274902344,33.771629333496094,88.05239868164062
2023-07-20,45.49934768676758,14063.3095703125,110.25,301.3687744140625,118.76944732666016,262.8999938964844,119.10205078125,343.5583801269531,129.9600067138672,191.67677307128906,32.70341110229492,86.77953338623047
