Date,TSLA,Nasdaq,RIVN,GOOGL,AMZN,GM,F,GOOG,LCID,META,AAPL,NVDA
2023-11-20,235.60000610351562,14284.5302734375,16.93000030517578,135.75787353515625,146.1300048828125,28.14629364013672,9.663639068603516,137.42620849609375,4.340000152587891,338.67626953125,190.51666259765625,50.390281677246094
2023-11-21,241.1999969482422,14199.98046875,15.720000267028809,136.4752655029297,143.89999389648438,27.5344181060791,9.523451805114746,138.12371826171875,4.21999979019165,335.69769287109375,189.71060180664062,49.925453186035156
2023-11-22,234.2100067138672,14265.8603515625,15.979999542236328,137.98977661132812,146.7100067138672,27.731796264648438,9.588871955871582,139.51870727539062,4.199999809265137,340.19049072265625,190.37733459472656,48.697906494140625
2023-11-24,235.4499969482422,14250.849609375,16.43000030517578,136.1962890625,146.74000549316406,27.810749053955078,9.719714164733887,137.7251434326172,4.239999771118164,336.94293212890625,189.0438690185547,47.75825881958008
2023-11-27,236.0800018310547,14241.01953125,16.65999984741211,135.91729736328125,147.72999572753906,28.126554489135742,9.663639068603516,137.55575561523438,4.190000057220459,333.4263610839844,188.86474609375,48.224082946777344
2023-11-28,246.72000122070312,14281.759765625,17.420000076293945,136.70443725585938,147.02999877929688,28.511444091796875,9.69167709350586,138.12371826171875,4.400000095367432,337.70001220703125,189.4717559814453,47.80323791503906
2023-11-29,244.13999938964844,14258.490234375,17.31999969482422,134.50241088867188,146.32000732421875,31.185937881469727,9.897286415100098,135.91165161132812,4.360000133514404,330.9358825683594,188.44679260253906,48.122127532958984
2023-11-30,240.0800018310547,14226.2197265625,16.760000228881836,132.05130004882812,146.08999633789062,31.275009155273438,9.588871955871582,133.44053649902344,4.21999979019165,325.9050598144531,189.0239715576172,46.752628326416016
2023-12-01,238.8300018310547,14305.0302734375,18.030000686645508,131.38372802734375,147.02999877929688,32.02719497680664,9.887940406799316,132.8426971435547,4.329999923706055,323.5839538574219,190.30767822265625,46.74763107299805
2023-12-04,235.5800018310547,14185.490234375,17.739999771118164,128.80308532714844,144.83999633789062,32.729888916015625,10.000090599060059,130.1623077392578,4.360000133514404,318.80218505859375,188.50650024414062,45.493099212646484
2023-12-05,238.72000122070312,14229.91015625,17.40999984741211,130.51687622070312,146.8800048828125,32.343902587890625,9.906631469726562,131.916015625,4.190000057220459,317.07879638671875,192.47705078125,46.55280303955078
2023-12-06,239.3699951171875,14146.7099609375,18.3799991607666,129.5503692626953,144.52000427246094,32.571533203125,9.990744590759277,130.9594268798828,4.400000095367432,316.2419738769531,191.38241577148438,45.4901008605957
2023-12-07,242.63999938964844,14339.990234375,19.190000534057617,136.43540954589844,146.8800048828125,33.16535949707031,10.1122407913208,137.95431518554688,4.480000019073486,325.34716796875,193.32290649414062,46.582794189453125
2023-12-08,243.83999633789062,14403.9697265625,19.040000915527344,134.50241088867188,147.4199981689453,33.40290069580078,10.289813041687012,136.15078735351562,4.730000019073486,331.48370361328125,194.75588989257812,47.49253463745117
2023-12-11,239.74000549316406,14432.490234375,18.950000762939453,132.8085479736328,145.88999938964844,33.23464584350586,10.345887184143066,134.21774291992188,4.610000133514404,324.04217529296875,192.2382049560547,46.61378479003906
